"","gene","module_n","module_color"
"11817","COX5B_like_gene22048",1,"turquoise"
"11818","Actr1b",1,"turquoise"
"11819","Tmem131",4,"yellow"
"11820","Vwa3b",10,"purple"
"11821","Inpp4a",4,"yellow"
"11822","COA5_containing",8,"pink"
"11823","Unc50",1,"turquoise"
"11824","Mgat4a",2,"blue"
"11825","Kiaa1211l",18,"lightgreen"
"11826","TSGA10_gene22062",1,"turquoise"
"11827","Rtp5",1,"turquoise"
"11828","Pdcd1",5,"green"
"11829","Neu4",5,"green"
"11830","D2hgdh",1,"turquoise"
"11831","Chd9",6,"red"
"11832","Dtymk",31,"paleturquoise"
"11833","Atg4b",1,"turquoise"
"11834","Thap4",1,"turquoise"
"11835","THAP4_like",1,"turquoise"
"11836","Bok",0,"grey"
"11837","LOC106145343",1,"turquoise"
"11838","Stk25",1,"turquoise"
"11839","Rbl2",2,"blue"
"11840","Farp2",32,"violet"
"11841","Sept2",1,"turquoise"
"11842","Hdlbp",1,"turquoise"
"11843","Ppp1r7",1,"turquoise"
"11844","Pask",19,"lightyellow"
"11845","Mterf4",1,"turquoise"
"11846","Sned1",11,"greenyellow"
"11847","Aktip",1,"turquoise"
"11848","Kif1a",11,"greenyellow"
"11849","Capn10",7,"black"
"11850","Rnpepl1",5,"green"
"11851","Dusp28",7,"black"
"11852","Ankmy1",1,"turquoise"
"11853","Gpc1",6,"red"
"11854","Cops9",1,"turquoise"
"11855","Sap130",3,"brown"
"11856","Rpgrip1l",2,"blue"
"11857","Ndufa10",1,"turquoise"
"11858","Hdac4",2,"blue"
"11859","Fto",1,"turquoise"
"11860","RNF213",6,"red"
"11861","Enox1",2,"blue"
"11862","Dnajc15",4,"yellow"
"11863","Irx3",7,"black"
"11864","Akap11",16,"lightcyan"
"11865","Dgkh",6,"red"
"11866","Vwa8",16,"lightcyan"
"11867","Slc35a3",2,"blue"
"11868","Mfsd14a",2,"blue"
"11869","LOC110597108",7,"black"
"11870","Sass6",2,"blue"
"11871","Trmt13",7,"black"
"11872","Dbt",4,"yellow"
"11873","Rtca",1,"turquoise"
"11874","Cdc14a",2,"blue"
"11875","CDC14A_like",2,"blue"
"11876","Gpr88",18,"lightgreen"
"11877","Vcam1",12,"tan"
"11878","Extl2",1,"turquoise"
"11879","Slc30a7",3,"brown"
"11880","Dph5",1,"turquoise"
"11881","S1pr1",7,"black"
"11882","Olfm3",4,"yellow"
"11883","Rasgef1b",18,"lightgreen"
"11884","Prkg2",16,"lightcyan"
"11885","Bmp3",3,"brown"
"11886","Prdm8",18,"lightgreen"
"11887","Antxr2",6,"red"
"11888","Irx5",2,"blue"
"11889","Daglb",8,"pink"
"11890","Rac1",1,"turquoise"
"11891","Fam220a",8,"pink"
"11892","Cyth3",2,"blue"
"11893","Usp42",2,"blue"
"11894","Eif2ak1",1,"turquoise"
"11895","Aimp2",1,"turquoise"
"11896","Pms2",23,"darkturquoise"
"11897","RSPH10B_like",7,"black"
"11898","Ccz1",1,"turquoise"
"11899","Lmtk2",4,"yellow"
"11900","Tecpr1",1,"turquoise"
"11901","Bri3",1,"turquoise"
"11902","Mmp2",33,"darkolivegreen"
"11903","Baiap2l1",10,"purple"
"11904","Nptx2",1,"turquoise"
"11905","Tmem130",4,"yellow"
"11906","Trrap",3,"brown"
"11907","Smurf1",2,"blue"
"11908","Arpc1a",1,"turquoise"
"11909","Pdap1",1,"turquoise"
"11910","Arpc1b",1,"turquoise"
"11911","Lpcat2",5,"green"
"11912","Bud31",1,"turquoise"
"11913","Ptcd1",2,"blue"
"11914","Cpsf4",1,"turquoise"
"11915","LOC101959485",7,"black"
"11916","Atp5j2",1,"turquoise"
"11917","ZNF599_containing",11,"greenyellow"
"11918","Znf394",3,"brown"
"11919","Zkscan5",2,"blue"
"11920","Znf655",3,"brown"
"11921","Zscan25",3,"brown"
"11922","Gpr173",23,"darkturquoise"
"11923","Tspyl2",1,"turquoise"
"11924","LOC110596925",16,"lightcyan"
"11925","Kdm5c",3,"brown"
"11926","Iqsec2",1,"turquoise"
"11927","Smc1a",3,"brown"
"11928","Ribc1",5,"green"
"11929","Hsd17b10",1,"turquoise"
"11930","Huwe1",3,"brown"
"11931","Phf8",2,"blue"
"11932","Wnk3",3,"brown"
"11933","Tsr2",1,"turquoise"
"11934","Fgd1",6,"red"
"11935","Gnl3l",6,"red"
"11936","Maged2",1,"turquoise"
"11937","CES1_like_gene2223",5,"green"
"11938","Tro",4,"yellow"
"11939","Apex2",2,"blue"
"11940","Ints12",8,"pink"
"11941","Ppa2",8,"pink"
"11942","Tet2",2,"blue"
"11943","Cxxc4",4,"yellow"
"11944","Reep3",3,"brown"
"11945","Jmjd1c",2,"blue"
"11946","Nrbf2",2,"blue"
"11947","Ado",2,"blue"
"11948","EAPP_gene22256",1,"turquoise"
"11949","ZNF738_containing_gene22258",0,"grey"
"11950","Fam20c",1,"turquoise"
"11951","Pdgfa",5,"green"
"11952","Prkar1b",1,"turquoise"
"11953","LOC110596931",2,"blue"
"11954","Dnaaf5",0,"grey"
"11955","Sun1",2,"blue"
"11956","Get4",1,"turquoise"
"11957","Adap1",5,"green"
"11958","COX19_containing",1,"turquoise"
"11959","CUNH7orf50",8,"pink"
"11960","Gpr146",7,"black"
"11961","Gper1",1,"turquoise"
"11962","Zfand2a",1,"turquoise"
"11963","Micall2",1,"turquoise"
"11964","Ints1",1,"turquoise"
"11965","Mafk",2,"blue"
"11966","Psmg3",8,"pink"
"11967","Elfn1",3,"brown"
"11968","Mad1l1",1,"turquoise"
"11969","Osbp2",7,"black"
"11970","Morc2",2,"blue"
"11971","TUG1_containing",2,"blue"
"11972","Smtn",21,"darkred"
"11973","Selenom",1,"turquoise"
"11974","Inpp5j",5,"green"
"11975","Pla2g3",12,"tan"
"11976","Rnf185",1,"turquoise"
"11977","Limk2",19,"lightyellow"
"11978","Pik3ip1",15,"midnightblue"
"11979","Patz1",2,"blue"
"11980","Drg1",1,"turquoise"
"11981","Ammecr1l",2,"blue"
"11982","Eif4enif1",4,"yellow"
"11983","Sfi1",0,"grey"
"11984","Pisd",2,"blue"
"11985","Prr14l",3,"brown"
"11986","Depdc5",11,"greenyellow"
"11987","Gnao1",1,"turquoise"
"11988","Ywhah",18,"lightgreen"
"11989","LOC110596936",4,"yellow"
"11990","Neto1",4,"yellow"
"11991","Cbln2",4,"yellow"
"11992","Amfr",1,"turquoise"
"11993","Adra1a",6,"red"
"11994","Dpysl2",3,"brown"
"11995","Pnma2",4,"yellow"
"11996","Bnip3l",1,"turquoise"
"11997","Ppp2r2a",1,"turquoise"
"11998","Ebf2",3,"brown"
"11999","Nudt21",3,"brown"
"12000","Kctd9",8,"pink"
"12001","Dock5",3,"brown"
"12002","Nefl",20,"royalblue"
"12003","Nefm",20,"royalblue"
"12004","LOC110596941",0,"grey"
"12005","TMEM14A_like",1,"turquoise"
"12006","Ogfod1",4,"yellow"
"12007","Wwtr1",19,"lightyellow"
"12008","Commd2",8,"pink"
"12009","Ankub1",7,"black"
"12010","Rnf13",1,"turquoise"
"12011","FUS_like",1,"turquoise"
"12012","Tsc22d2",4,"yellow"
"12013","Eif2a",1,"turquoise"
"12014","Selenot",1,"turquoise"
"12015","Bbs2",1,"turquoise"
"12016","Siah2",8,"pink"
"12017","Med12l",3,"brown"
"12018","P2ry14",2,"blue"
"12019","P2ry12",0,"grey"
"12020","Klhl42",3,"brown"
"12021","Pthlh",10,"purple"
"12022","Ccdc91",20,"royalblue"
"12023","Far2",16,"lightcyan"
"12024","Ergic2",14,"cyan"
"12025","Tmtc1",3,"brown"
"12026","Ndufa4",1,"turquoise"
"12027","Phf14",6,"red"
"12028","Thsd7a",3,"brown"
"12029","LOC110596949",1,"turquoise"
"12030","Mt3",5,"green"
"12031","Tmem106b",4,"yellow"
"12032","Vwde",6,"red"
"12033","Ogt",6,"red"
"12034","Taf1",2,"blue"
"12035","Polr2d",14,"cyan"
"12036","MT1E_like",1,"turquoise"
"12037","LOC101956912",2,"blue"
"12038","Nono",4,"yellow"
"12039","Zmym3",11,"greenyellow"
"12040","Gjb1",5,"green"
"12041","Nlgn3",13,"salmon"
"12042","Med12",13,"salmon"
"12043","Foxo4",13,"salmon"
"12044","MT2A_like",1,"turquoise"
"12045","Snx12",1,"turquoise"
"12046","Slc7a3",1,"turquoise"
"12047","Dlg3",10,"purple"
"12048","Gdpd2",7,"black"
"12049","Pdzd11",1,"turquoise"
"12050","MT1G_like",8,"pink"
"12051","Igbp1",1,"turquoise"
"12052","Rps4x",1,"turquoise"
"12053","Cited1",1,"turquoise"
"12054","Hdac8",1,"turquoise"
"12055","Phka1",7,"black"
"12056","Nup93",4,"yellow"
"12057","Sri",1,"turquoise"
"12058","Adam22",16,"lightcyan"
"12059","Dbf4",5,"green"
"12060","Slc25a40",1,"turquoise"
"12061","Rundc3b",4,"yellow"
"12062","Abcb1",17,"grey60"
"12063","Crot",15,"midnightblue"
"12064","Tmem243",9,"magenta"
"12065","Dmtf1",12,"tan"
"12066","Nck2",9,"magenta"
"12067","Fhl2",8,"pink"
"12068","CUNH2orf49",2,"blue"
"12069","Tgfbrap1",1,"turquoise"
"12070","Gpr45",3,"brown"
"12071","ZNF330",0,"grey"
"12072","Mrps9",1,"turquoise"
"12073","Herpud1",9,"magenta"
"12074","Kdelr2",3,"brown"
"12075","Grid2ip",5,"green"
"12076","Zdhhc4",7,"black"
"12077","CUNH7orf26",1,"turquoise"
"12078","Znf853",5,"green"
"12079","Znf316",3,"brown"
"12080","ZNF717_containing_gene22466",2,"blue"
"12081","Znf12",2,"blue"
"12082","Cetp",1,"turquoise"
"12083","Rbak",2,"blue"
"12084","LOC101964241",2,"blue"
"12085","Rnf216",3,"brown"
"12086","Fscn1",1,"turquoise"
"12087","Actb",1,"turquoise"
"12088","Fbxl18",3,"brown"
"12089","Nlrc5",6,"red"
"12090","LOC110596959",1,"turquoise"
"12091","Tnrc18",2,"blue"
"12092","Slc29a4",18,"lightgreen"
"12093","Wipi2",3,"brown"
"12094","Mmd2",6,"red"
"12095","Radil",5,"green"
"12096","Papolb",1,"turquoise"
"12097","Ap5z1",1,"turquoise"
"12098","Foxk1",3,"brown"
"12099","Sdk1",12,"tan"
"12100","Cpne2",10,"purple"
"12101","Dusp26",1,"turquoise"
"12102","Rnf122",2,"blue"
"12103","Tti2",9,"magenta"
"12104","Mak16",2,"blue"
"12105","Fut10",2,"blue"
"12106","Nrg1",4,"yellow"
"12107","Wdr33",2,"blue"
"12108","Fam192a",1,"turquoise"
"12109","Ghitm",1,"turquoise"
"12110","Cdhr1",18,"lightgreen"
"12111","Ccser2",3,"brown"
"12112","Rspry1",2,"blue"
"12113","CNTNAP4_like",16,"lightcyan"
"12114","Arl2bp",8,"pink"
"12115","LOC106145365",2,"blue"
"12116","Wscd2",1,"turquoise"
"12117","Pllp",5,"green"
"12118","Ficd",4,"yellow"
"12119","Sart3",1,"turquoise"
"12120","Iscu",1,"turquoise"
"12121","Tmem119",1,"turquoise"
"12122","Selplg",7,"black"
"12123","Coro1c",1,"turquoise"
"12124","Ssh1",3,"brown"
"12125","Dao",7,"black"
"12126","Svop",1,"turquoise"
"12127","Usp30",3,"brown"
"12128","Alkbh2",9,"magenta"
"12129","Ung",1,"turquoise"
"12130","Acacb",5,"green"
"12131","Kctd10",8,"pink"
"12132","Ube3b",7,"black"
"12133","Mmab",5,"green"
"12134","Mvk",2,"blue"
"12135","Fam222a",1,"turquoise"
"12136","Trpv4",10,"purple"
"12137","Gltp",5,"green"
"12138","Tchp",2,"blue"
"12139","Git2",3,"brown"
"12140","Ankrd13a",3,"brown"
"12141","LOC110596965",4,"yellow"
"12142","Pcdh18",2,"blue"
"12143","Cntln",12,"tan"
"12144","Bnc2",11,"greenyellow"
"12145","ZKSCAN4_like_gene22566",2,"blue"
"12146","Pgbd1",2,"blue"
"12147","Zscan26",2,"blue"
"12148","Cx3cl1",1,"turquoise"
"12149","ZKSCAN4_like_gene22571",2,"blue"
"12150","Zkscan8",2,"blue"
"12151","ZNF91_containing",2,"blue"
"12152","Lrrc4c",9,"magenta"
"12153","Cdh12",4,"yellow"
"12154","Sorcs1",6,"red"
"12155","Ciapin1",1,"turquoise"
"12156","OPHN1_like_gene22591",3,"brown"
"12157","Yipf6",4,"yellow"
"12158","Stard8",2,"blue"
"12159","Efnb1",17,"grey60"
"12160","Pja1",4,"yellow"
"12161","Fam155b",31,"paleturquoise"
"12162","Coq9",1,"turquoise"
"12163","EDA_like",3,"brown"
"12164","Prmt2",1,"turquoise"
"12165","Dip2a",19,"lightyellow"
"12166","Pcnt",11,"greenyellow"
"12167","Ybey",1,"turquoise"
"12168","Mcm3ap",23,"darkturquoise"
"12169","Polr2c",1,"turquoise"
"12170","Lss",2,"blue"
"12171","Spatc1l",7,"black"
"12172","Col6a2",17,"grey60"
"12173","Col6a1",17,"grey60"
"12174","Pcbp3",1,"turquoise"
"12175","Slc19a1",10,"purple"
"12176","Col18a1",10,"purple"
"12177","Pofut2",1,"turquoise"
"12178","Adarb1",4,"yellow"
"12179","Dok4",8,"pink"
"12180","Fam207a",8,"pink"
"12181","Itgb2",1,"turquoise"
"12182","Pttg1ip",1,"turquoise"
"12183","Sumo3",1,"turquoise"
"12184","Ube2g2",1,"turquoise"
"12185","Ccdc102a",10,"purple"
"12186","L3mbtl4",1,"turquoise"
"12187","Tmem200c",2,"blue"
"12188","Epb41l3",4,"yellow"
"12189","Zbtb14",2,"blue"
"12190","LOC101972736",2,"blue"
"12191","Akain1",18,"lightgreen"
"12192","Shc3",2,"blue"
"12193","Secisbp2",8,"pink"
"12194","SEMA4D_containing",1,"turquoise"
"12195","Adgrg1",1,"turquoise"
"12196","Gadd45g",1,"turquoise"
"12197","Diras2",14,"cyan"
"12198","Syk",21,"darkred"
"12199","Dok6",3,"brown"
"12200","Ccdc102b",32,"violet"
"12201","Tmx3",4,"yellow"
"12202","ZNF208_like_gene22670",7,"black"
"12203","Bcl2l11",2,"blue"
"12204","Anapc1",11,"greenyellow"
"12205","Mertk",5,"green"
"12206","Tmem87b",3,"brown"
"12207","Fbln7",1,"turquoise"
"12208","Zc3h8",1,"turquoise"
"12209","Zc3h6",11,"greenyellow"
"12210","Ttl",1,"turquoise"
"12211","LOC110597319",1,"turquoise"
"12212","Polr1b",3,"brown"
"12213","Chchd5",5,"green"
"12214","Slc20a1",3,"brown"
"12215","Katnb1",1,"turquoise"
"12216","Il1rn",8,"pink"
"12217","Psd4",5,"green"
"12218","Pax8",1,"turquoise"
"12219","Lmln",2,"blue"
"12220","Lims2",5,"green"
"12221","Kifc3",1,"turquoise"
"12222","Rpl35a",1,"turquoise"
"12223","Iqcg",1,"turquoise"
"12224","Lrch3",2,"blue"
"12225","Fyttd1",4,"yellow"
"12226","Rubcn",2,"blue"
"12227","Cngb1",10,"purple"
"12228","Tnk2",0,"grey"
"12229","Tfrc",4,"yellow"
"12230","Pcyt1a",3,"brown"
"12231","Tctex1d2",1,"turquoise"
"12232","Ubxn7",3,"brown"
"12233","Rnf168",14,"cyan"
"12234","Wdr53",8,"pink"
"12235","Fbxo45",3,"brown"
"12236","Nrros",2,"blue"
"12237","Znf319",2,"blue"
"12238","Cep19",3,"brown"
"12239","Pigx",15,"midnightblue"
"12240","Pak2",2,"blue"
"12241","CYCS_gene22737",1,"turquoise"
"12242","Smim19",1,"turquoise"
"12243","Slc20a2",5,"green"
"12244","Usb1",1,"turquoise"
"12245","Vdac3",1,"turquoise"
"12246","Polb",1,"turquoise"
"12247","Ikbkb",13,"salmon"
"12248","Plat",2,"blue"
"12249","Ap3m2",18,"lightgreen"
"12250","Kat6a",2,"blue"
"12251","Ank1",1,"turquoise"
"12252","Mmp15",7,"black"
"12253","Gpat4",4,"yellow"
"12254","Gins4",1,"turquoise"
"12255","Golga7",15,"midnightblue"
"12256","Sfrp1",10,"purple"
"12257","Cfap20",1,"turquoise"
"12258","ZNF98_like",2,"blue"
"12259","Prkg1",3,"brown"
"12260","Cstf2t",2,"blue"
"12261","Col12a1",2,"blue"
"12262","COX7A2",1,"turquoise"
"12263","Tmem30a",4,"yellow"
"12264","Csnk2a2",8,"pink"
"12265","Senp6",3,"brown"
"12266","Myo6",6,"red"
"12267","Sema3d",11,"greenyellow"
"12268","Akap7",2,"blue"
"12269","Epb41l2",6,"red"
"12270","Tmem200a",1,"turquoise"
"12271","L3mbtl3",2,"blue"
"12272","LACC1_containing_gene22789",2,"blue"
"12273","Serp2",1,"turquoise"
"12274","Tsc22d1",9,"magenta"
"12275","Nufip1",4,"yellow"
"12276","Gpalpp1",3,"brown"
"12277","Gpr17",4,"yellow"
"12278","Gins3",2,"blue"
"12279","Gtf2f2",1,"turquoise"
"12280","Kctd4",2,"blue"
"12281","Tpt1",1,"turquoise"
"12282","Dctn6",1,"turquoise"
"12283","Rbpms",9,"magenta"
"12284","Gtf2e2",8,"pink"
"12285","Ndrg4",4,"yellow"
"12286","Gsr",1,"turquoise"
"12287","Ubxn8",1,"turquoise"
"12288","Ppp2cb",1,"turquoise"
"12289","SLC2A3",3,"brown"
"12290","LOC110597354",27,"white"
"12291","Purg",2,"blue"
"12292","Wrn",12,"tan"
"12293","Smc2",3,"brown"
"12294","Setd6",1,"turquoise"
"12295","Cnot1",3,"brown"
"12296","LOC110596997",2,"blue"
"12297","LOC110596992",12,"tan"
"12298","LOC110596996",2,"blue"
"12299","Th",18,"lightgreen"
"12300","LOC110596993",4,"yellow"
"12301","Cd81",5,"green"
"12302","Tssc4",1,"turquoise"
"12303","Trpm5",5,"green"
"12304","CDKN1C",5,"green"
"12305","Nap1l4",1,"turquoise"
"12306","Cars",8,"pink"
"12307","Osbpl5",13,"salmon"
"12308","Nadsyn1",1,"turquoise"
"12309","Dhcr7",8,"pink"
"12310","Arl4a",7,"black"
"12311","Scin",5,"green"
"12312","Ifrd1",8,"pink"
"12313","Znf277",1,"turquoise"
"12314","Slc38a7",8,"pink"
"12315","Dock4",11,"greenyellow"
"12316","Auh",1,"turquoise"
"12317","Nfil3",13,"salmon"
"12318","Ror2",29,"saddlebrown"
"12319","Sptlc1",1,"turquoise"
"12320","Got2",4,"yellow"
"12321","RNF213_like_gene22884",6,"red"
"12322","Ptprn2",18,"lightgreen"
"12323","Dnajb6",14,"cyan"
"12324","Ube3c",3,"brown"
"12325","Nom1",4,"yellow"
"12326","Lmbr1",4,"yellow"
"12327","Rnf32",1,"turquoise"
"12328","Acad9",1,"turquoise"
"12329","Kiaa1257",10,"purple"
"12330","Efcc1",7,"black"
"12331","Gp9",12,"tan"
"12332","Rab43",3,"brown"
"12333","ISY1_like",1,"turquoise"
"12334","Cnbp",1,"turquoise"
"12335","Copg1",1,"turquoise"
"12336","Hmces",2,"blue"
"12337","Rab7a",1,"turquoise"
"12338","Rpn1",1,"turquoise"
"12339","Gata2",1,"turquoise"
"12340","Cdh8",4,"yellow"
"12341","Eefsec",1,"turquoise"
"12342","Ruvbl1",1,"turquoise"
"12343","Sec61a1",1,"turquoise"
"12344","Mgll",1,"turquoise"
"12345","Abtb1",2,"blue"
"12346","Podxl2",1,"turquoise"
"12347","Mcm2",1,"turquoise"
"12348","Tpra1",7,"black"
"12349","Plxna1",3,"brown"
"12350","LOC110597005",1,"turquoise"
"12351","Txnrd3",1,"turquoise"
"12352","ZNF43_containing",2,"blue"
"12353","ZNF724_containing_gene22941",2,"blue"
"12354","ZNF793_containing_gene22944",3,"brown"
"12355","ZNF569_like",3,"brown"
"12356","Znf527",2,"blue"
"12357","Znf383",2,"blue"
"12358","Znf585a",2,"blue"
"12359","ZNF420_like",2,"blue"
"12360","ZNF790_containing",2,"blue"
"12361","LOC106145390",7,"black"
"12362","Znf540",3,"brown"
"12363","Zfp30",2,"blue"
"12364","ZNF345_like",3,"brown"
"12365","Wdr87",1,"turquoise"
"12366","Sipa1l3",3,"brown"
"12367","Dpf1",1,"turquoise"
"12368","Ppp1r14a",1,"turquoise"
"12369","Spint2",1,"turquoise"
"12370","Cdh11",2,"blue"
"12371","Yif1b",1,"turquoise"
"12372","Catsperg",5,"green"
"12373","Psmd8",1,"turquoise"
"12374","Ggn",13,"salmon"
"12375","Spred3",18,"lightgreen"
"12376","Fam98c",1,"turquoise"
"12377","Rasgrp4",1,"turquoise"
"12378","Ryr1",13,"salmon"
"12379","Map4k1",13,"salmon"
"12380","Eif3k",1,"turquoise"
"12381","Actn4",13,"salmon"
"12382","Clvs2",4,"yellow"
"12383","Smpdl3a",10,"purple"
"12384","Fabp7",1,"turquoise"
"12385","Pkib",1,"turquoise"
"12386","Serinc1",4,"yellow"
"12387","Hsf2",3,"brown"
"12388","Gng11",9,"magenta"
"12389","Tfpi2",17,"grey60"
"12390","Calcr",4,"yellow"
"12391","Vps50",16,"lightcyan"
"12392","Samd9l",2,"blue"
"12393","Cdh5",2,"blue"
"12394","Samd9",6,"red"
"12395","Cdk6",11,"greenyellow"
"12396","Fam133b",14,"cyan"
"12397","Rbm48",15,"midnightblue"
"12398","Pex1",6,"red"
"12399","LOC110597022",2,"blue"
"12400","Gatad1",2,"blue"
"12401","Bean1",28,"skyblue"
"12402","Ankib1",11,"greenyellow"
"12403","Adirf",1,"turquoise"
"12404","Sncg",1,"turquoise"
"12405","Mmrn2",2,"blue"
"12406","Bmpr1a",2,"blue"
"12407","Ldb3",13,"salmon"
"12408","Wapl",3,"brown"
"12409","Grid1",4,"yellow"
"12410","Tk2",1,"turquoise"
"12411","LOC106145395",15,"midnightblue"
"12412","SNHG14_containing",1,"turquoise"
"12413","Snrpn",1,"turquoise"
"12414","Snurf",1,"turquoise"
"12415","LOC110597028",13,"salmon"
"12416","CKLF_like",1,"turquoise"
"12417","Ndn",1,"turquoise"
"12418","Magel2",4,"yellow"
"12419","Mkrn3",2,"blue"
"12420","TMEM60_like",10,"purple"
"12421","ATP1B3",1,"turquoise"
"12422","Il17ra",1,"turquoise"
"12423","Tmem121b",4,"yellow"
"12424","Hdhd5",7,"black"
"12425","CECR2",6,"red"
"12426","Slc25a18",7,"black"
"12427","Atp6v1e1",1,"turquoise"
"12428","Bcl2l13",4,"yellow"
"12429","Bid",1,"turquoise"
"12430","Mical3",11,"greenyellow"
"12431","Pex26",4,"yellow"
"12432","Tuba8",1,"turquoise"
"12433","Cmtm3",8,"pink"
"12434","Usp18",12,"tan"
"12435","Znf275",3,"brown"
"12436","Cmtm4",3,"brown"
"12437","Zfp92",16,"lightcyan"
"12438","Trex2",7,"black"
"12439","Haus7",1,"turquoise"
"12440","Bgn",10,"purple"
"12441","Atp2b3",10,"purple"
"12442","Fam58a",7,"black"
"12443","Dusp9",8,"pink"
"12444","Pnck",1,"turquoise"
"12445","Slc6a8",1,"turquoise"
"12446","Dync1li2",3,"brown"
"12447","Bcap31",1,"turquoise"
"12448","Abcd1",28,"skyblue"
"12449","Plxnb3",5,"green"
"12450","Idh3g",1,"turquoise"
"12451","Ssr4",1,"turquoise"
"12452","Pdzd4",1,"turquoise"
"12453","L1cam",4,"yellow"
"12454","Arhgap4",5,"green"
"12455","Naa10",1,"turquoise"
"12456","Renbp",1,"turquoise"
"12457","Hcfc1",11,"greenyellow"
"12458","Irak1",1,"turquoise"
"12459","Mecp2",3,"brown"
"12460","Nae1",1,"turquoise"
"12461","Flna",1,"turquoise"
"12462","Emd",1,"turquoise"
"12463","Rpl10",1,"turquoise"
"12464","Dnase1l1",1,"turquoise"
"12465","Taz",7,"black"
"12466","Atp6ap1",1,"turquoise"
"12467","Gdi1",1,"turquoise"
"12468","Fam50a",1,"turquoise"
"12469","Plxna3",13,"salmon"
"12470","Lage3",1,"turquoise"
"12471","Ca7",7,"black"
"12472","Ubl4a",1,"turquoise"
"12473","Slc10a3",1,"turquoise"
"12474","Fam3a",1,"turquoise"
"12475","G6pd",5,"green"
"12476","Ikbkg",2,"blue"
"12477","Pdp2",2,"blue"
"12478","Gnai1",4,"yellow"
"12479","Sema3c",14,"cyan"
"12480","CDH10_like",2,"blue"
"12481","Epha7",3,"brown"
"12482","Trmt2b",0,"grey"
"12483","Tmem35a",18,"lightgreen"
"12484","Drp2",6,"red"
"12485","Timm8a",2,"blue"
"12486","Btk",5,"green"
"12487","Rpl36a",1,"turquoise"
"12488","Gla",10,"purple"
"12489","Hnrnph2",4,"yellow"
"12490","Armcx4",3,"brown"
"12491","Armcx1",1,"turquoise"
"12492","Armcx6",20,"royalblue"
"12493","Armcx3",4,"yellow"
"12494","Armcx2",14,"cyan"
"12495","Fam96b",1,"turquoise"
"12496","NXF2B_like",5,"green"
"12497","Zmat1",6,"red"
"12498","Bhlhb9",4,"yellow"
"12499","Gprasp2",4,"yellow"
"12500","Gprasp1",4,"yellow"
"12501","Armcx5",4,"yellow"
"12502","Dkk2",6,"red"
"12503","Aimp1",1,"turquoise"
"12504","Tbck",4,"yellow"
"12505","Npnt",16,"lightcyan"
"12506","Gstcd",10,"purple"
"12507","Ndufs6",1,"turquoise"
"12508","Mrpl36",7,"black"
"12509","Lpcat1",7,"black"
"12510","Clptm1l",1,"turquoise"
"12511","Tert",19,"lightyellow"
"12512","Slc12a7",2,"blue"
"12513","Nkd2",6,"red"
"12514","Brd9",1,"turquoise"
"12515","Tppp",2,"blue"
"12516","Iws1",2,"blue"
"12517","Exoc3",1,"turquoise"
"12518","LOC110597049",7,"black"
"12519","Pdcd6",8,"pink"
"12520","Sdha",1,"turquoise"
"12521","Ccdc127",15,"midnightblue"
"12522","Tollip",1,"turquoise"
"12523","Brsk2",11,"greenyellow"
"12524","Mob2",1,"turquoise"
"12525","Dusp8",5,"green"
"12526","Ifitm10",7,"black"
"12527","Ctsd",1,"turquoise"
"12528","Lsp1",1,"turquoise"
"12529","Mrpl23",1,"turquoise"
"12530","Igf2",10,"purple"
"12531","LOC110597051",16,"lightcyan"
"12532","LOC110597053",12,"tan"
"12533","Ostc",1,"turquoise"
"12534","Rpl34",9,"magenta"
"12535","Lef1",17,"grey60"
"12536","Hadh",1,"turquoise"
"12537","CYP2U1_containing",2,"blue"
"12538","Sgms2",10,"purple"
"12539","Papss1",5,"green"
"12540","SPIN2B_gene23251",1,"turquoise"
"12541","SPIN2B_like_gene23254",1,"turquoise"
"12542","LOC110597060",1,"turquoise"
"12543","LOC101975844",2,"blue"
"12544","Ubqln2",4,"yellow"
"12545","Klf8",11,"greenyellow"
"12546","Rragb",1,"turquoise"
"12547","SGK1",7,"black"
"12548","Mageh1",9,"magenta"
"12549","Usp51",2,"blue"
"12550","Pcdh17",3,"brown"
"12551","Znf287",2,"blue"
"12552","Lrrc75a",8,"pink"
"12553","Trpv2",1,"turquoise"
"12554","UBB_containing",1,"turquoise"
"12555","Cenpv",1,"turquoise"
"12556","Pigl",1,"turquoise"
"12557","Ncor1",3,"brown"
"12558","Ttc19",11,"greenyellow"
"12559","Zswim7",5,"green"
"12560","Adora2b",7,"black"
"12561","Specc1",3,"brown"
"12562","Akap10",3,"brown"
"12563","Ulk2",3,"brown"
"12564","NCAM2_containing_gene23294",4,"yellow"
"12565","Mrm2",1,"turquoise"
"12566","Nudt1",1,"turquoise"
"12567","Snx8",2,"blue"
"12568","Eif3b",14,"cyan"
"12569","Chst12",1,"turquoise"
"12570","Lfng",7,"black"
"12571","Ttyh3",2,"blue"
"12572","Iqce",4,"yellow"
"12573","Brat1",5,"green"
"12574","Amz1",2,"blue"
"12575","Gna12",1,"turquoise"
"12576","Card11",21,"darkred"
"12577","Nt5dc1",2,"blue"
"12578","Tspyl4",4,"yellow"
"12579","Tspyl1",4,"yellow"
"12580","Dse",7,"black"
"12581","Rwdd1",1,"turquoise"
"12582","Aox1",12,"tan"
"12583","Sgo2",3,"brown"
"12584","Kctd18",1,"turquoise"
"12585","Spats2l",17,"grey60"
"12586","Maip1",14,"cyan"
